Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780193462.293934,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.3168619,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.341482,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.3647108,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.389235,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.411849,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.435439,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.447805,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.472713,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.49528,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.518356,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.530586,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.555239,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.5776,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.600597,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.623157,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.645544,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.667969,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.680037,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.704714,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.727019,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.749957,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.774121,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.796399,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.820998,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.843916,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.867053,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.891646,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.9146502,0.0,0.0,0.013,0.17,-318,-318,-318
